OTUID,kingdom,phylum,class,order,family,genus,species,confidence
OTU_2611,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,,,1
OTU_2208,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,,,,1
OTU_3239,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,,,1
OTU_3238,Bacteria,Actinobacteria,MB-A2-108,0319-7L14,,,,0.99
OTU_3549,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,,,,0.96
OTU_3269,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],,,,0.84
OTU_3197,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,,,1
OTU_3232,Bacteria,,,,,,,0.95
OTU_3231,Bacteria,Cyanobacteria,Chloroplast,Stramenopiles,,,,1
OTU_3230,Bacteria,Cyanobacteria,Chloroplast,Streptophyta,,,,0.92
OTU_3237,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,,,0.93
OTU_3236,Bacteria,Gemmatimonadetes,Gemmatimonadetes,N1423WL,,,,1
OTU_3235,Bacteria,,,,,,,1
OTU_3234,Bacteria,,,,,,,0.99
OTU_3958,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,,,,0.99
OTU_2968,Bacteria,OP11,OP11-3,,,,,1
OTU_2969,Bacteria,Cyanobacteria,Oscillatoriophycideae,Chroococcales,,,,0.95
OTU_4018,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,,,0.85
OTU_2964,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,,1
OTU_2965,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,,,,1
OTU_2966,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,,,1
OTU_2967,Bacteria,Gemmatimonadetes,Gemm-1,,,,,1
OTU_2960,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,,,0.85
OTU_2961,Bacteria,,,,,,,0.98
OTU_2962,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Isosphaeraceae,,,0.99
OTU_2963,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,,,,1
OTU_1729,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,,1
OTU_428,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,Oryzihumus,leptocrescens,0.85
OTU_429,Bacteria,Proteobacteria,,,,,,0.81
OTU_426,Bacteria,Acidobacteria,[Chloracidobacteria],RB41,Ellin6075,,,1
OTU_427,Bacteria,Proteobacteria,Betaproteobacteria,Methylophilales,Methylophilaceae,Methylobacillus,,0.93
OTU_424,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,,,1
OTU_425,Bacteria,,,,,,,0.88
OTU_422,Bacteria,,,,,,,0.99
OTU_423,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,,,0.86
OTU_420,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Patulibacteraceae,,,0.83
OTU_421,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,,,,1
OTU_1491,Bacteria,Actinobacteria,MB-A2-108,0319-7L14,,,,1
OTU_1490,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Hymenobacter,,1
OTU_1493,Bacteria,Proteobacteria,Gammaproteobacteria,Cardiobacteriales,Cardiobacteriaceae,Cardiobacterium,,1
OTU_1492,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,succinicans,0.87
OTU_1460,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,,,0.96
OTU_1494,Bacteria,Cyanobacteria,Chloroplast,Streptophyta,,,,0.99
OTU_1497,Bacteria,Bacteroidetes,,,,,,0.98
OTU_1496,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,,,0.97
OTU_1499,Bacteria,Cyanobacteria,Chloroplast,Streptophyta,,,,1
OTU_1498,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Mycoplana,,1
OTU_3683,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,,,1
OTU_3311,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,,,0.91
OTU_3769,Bacteria,Bacteroidetes,,,,,,1
OTU_3695,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,,,1
OTU_1461,Bacteria,Proteobacteria,Gammaproteobacteria,,,,,1
OTU_3037,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,,,0.99
OTU_3697,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,,,,0.98
OTU_3696,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Rhodoplanes,,0.95
OTU_3691,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,,0.89
OTU_3768,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,,,0.83
OTU_3957,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,1
OTU_3690,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,,,,1
OTU_1147,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,,0.81
OTU_1146,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Conexibacteraceae,,,1
OTU_1145,Bacteria,Proteobacteria,Alphaproteobacteria,,,,,0.84
OTU_1144,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,,,,1
OTU_1143,Bacteria,,,,,,,0.97
OTU_1142,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Sebaldella,termitidis,1
OTU_1141,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,1
OTU_1140,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,,,0.87
OTU_1518,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,[Weeksellaceae],,,0.99
OTU_3692,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,,,0.95
OTU_1149,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,,,0.97
OTU_1148,Bacteria,WPS-2,,,,,,1
OTU_2974,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,,,0.98
OTU_3757,Bacteria,OD1,ZB2,,,,,0.99
OTU_893,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Cellvibrio,,0.96
OTU_3898,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,Gemmata,,1
OTU_1519,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,Segetibacter,,1
OTU_3896,Bacteria,Proteobacteria,Deltaproteobacteria,MIZ46,,,,1
OTU_3895,Bacteria,,,,,,,1
OTU_3894,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,,,,0.95
OTU_3893,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,,,0.82
OTU_3892,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,,,0.93
OTU_3891,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Catonella,,1
OTU_3890,Bacteria,,,,,,,0.93
OTU_1002,Bacteria,,,,,,,1
OTU_1003,Bacteria,Firmicutes,Clostridia,Clostridiales,[Mogibacteriaceae],,,0.84
OTU_1000,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Patulibacteraceae,,,0.98
OTU_1001,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,,,0.88
OTU_1006,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,Niastella,,0.96
OTU_1007,Bacteria,OD1,SM2F11,,,,,1
OTU_1004,Bacteria,Chloroflexi,Gitt-GS-136,,,,,1
OTU_1005,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,Sediminibacterium,,1
OTU_3955,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteimonas,,0.87
OTU_1008,Bacteria,,,,,,,0.99
OTU_1009,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,,,,0.95
OTU_4011,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,,,0.99
OTU_3053,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,,,,0.99
OTU_892,Bacteria,Firmicutes,Bacilli,Bacillales,,,,0.99
OTU_3959,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Pseudoclavibacter,bifida,0.98
OTU_3052,Bacteria,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,Caldilinea,,0.99
OTU_3051,Bacteria,Chloroflexi,Anaerolineae,,,,,0.98
OTU_3310,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Aminobacter,,0.94
OTU_3050,Bacteria,Cyanobacteria,Chloroplast,Chlorophyta,,,,1
OTU_3684,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Pedomicrobium,,1
OTU_891,Bacteria,Firmicutes,Clostridia,Clostridiales,[Tissierellaceae],Anaerococcus,,1
OTU_3859,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,,,,1
OTU_2212,Bacteria,OD1,ZB2,,,,,1
OTU_3953,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,,,0.93
OTU_2503,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,,,,1
OTU_2500,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,,,,0.99
OTU_1316,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,cecorum,0.93
OTU_1317,Bacteria,Gemmatimonadetes,Gemm-1,,,,,1
OTU_1314,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,,,1
OTU_1315,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,wittichii,0.96
OTU_1312,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,,,1
OTU_1313,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,,,0.82
OTU_1310,Bacteria,Verrucomicrobia,,,,,,0.93
OTU_1311,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Megasphaera,,1
OTU_3949,Bacteria,,,,,,,1
OTU_2506,Bacteria,Acidobacteria,Solibacteres,Solibacterales,[Bryobacteraceae],,,1
OTU_1318,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,C111,,,1
OTU_1319,Bacteria,Proteobacteria,Betaproteobacteria,,,,,0.97
OTU_3713,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,0.85
OTU_3840,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,,,0.82
OTU_2504,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Dysgonomonas,,0.92
OTU_3841,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,bacteriovorus,1
OTU_2505,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,,,0.88
OTU_3842,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,,,1
OTU_1569,Bacteria,Tenericutes,Mollicutes,RF39,,,,0.91
OTU_3843,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,,0.96
OTU_3453,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,,,0.86
OTU_1568,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,,,1
OTU_3844,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,,,0.85
OTU_3318,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micromonosporaceae,,,1
OTU_3845,Bacteria,Verrucomicrobia,[Spartobacteria],[Chthoniobacterales],[Chthoniobacteraceae],Candidatus Xiphinematobacter,,1
OTU_1441,Bacteria,,,,,,,0.96
OTU_3846,Bacteria,Chloroflexi,Anaerolineae,WCHB1-50,,,,0.99
OTU_1446,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,,,0.99
OTU_3847,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,,,0.87
OTU_1447,Bacteria,Acidobacteria,Solibacteres,Solibacterales,Solibacteraceae,,,1
OTU_2205,Bacteria,,,,,,,0.97
OTU_2204,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,,1
OTU_2207,Bacteria,Fibrobacteres,Fibrobacteria,258ds10,,,,1
OTU_2206,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,,,1
OTU_1958,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],Ellin517,,,0.99
OTU_1959,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,0.96
OTU_2203,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,,,1
OTU_2202,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,,0.99
OTU_1954,Bacteria,Proteobacteria,Gammaproteobacteria,,,,,1
OTU_1955,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,,,0.9
OTU_1956,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Saccharibacillus,kuerlensis,0.87
OTU_1957,Bacteria,,,,,,,0.91
OTU_1950,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,S24-7,,,0.87
OTU_1951,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,,,0.84
OTU_1952,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,,,0.83
OTU_1953,Bacteria,,,,,,,0.99
OTU_3673,Bacteria,Proteobacteria,Gammaproteobacteria,,,,,0.95
OTU_3212,Bacteria,Cyanobacteria,Chloroplast,Streptophyta,,,,1
OTU_1448,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,,1
OTU_1449,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Ellin5290,,,,1
OTU_3233,Bacteria,Proteobacteria,Deltaproteobacteria,FAC87,,,,1
OTU_3578,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,,,0.9
OTU_1659,Bacteria,Acidobacteria,Solibacteres,Solibacterales,Solibacteraceae,Candidatus Solibacter,,0.96
OTU_3579,Bacteria,,,,,,,0.94
OTU_1157,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,,0.96
OTU_1567,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,,0.97
OTU_1566,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,,,0.99
OTU_2379,Bacteria,Bacteroidetes,,,,,,1
OTU_2378,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,,,0.83
OTU_2371,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,,,0.82
OTU_2370,Bacteria,Firmicutes,Clostridia,Clostridiales,[Mogibacteriaceae],,,0.98
OTU_2373,Unclassified,,,,,,,1
OTU_2372,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,bacteriovorus,1
OTU_2375,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,,,0.98
OTU_2374,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,,,1
OTU_2377,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,,,0.97
OTU_2376,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,[Weeksellaceae],Chryseobacterium,,0.99
OTU_3039,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rubellimicrobium,,1
OTU_1511,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,C111,,,1
OTU_3897,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,,,0.86
OTU_2551,Bacteria,Proteobacteria,,,,,,0.83
OTU_2550,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,Flavisolibacter,,0.95
OTU_2553,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,211ds20,,,1
OTU_2552,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,Gemmata,,1
OTU_2555,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,,,0.9
OTU_2554,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,,,,0.8
OTU_2557,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],,,,1
OTU_2396,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,,,1
OTU_2559,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Larkinella,,0.92
OTU_1657,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,S24-7,,,0.97
OTU_1656,Bacteria,Bacteroidetes,,,,,,0.98
OTU_3038,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,1
OTU_1553,Bacteria,Armatimonadetes,Armatimonadia,Armatimonadales,Armatimonadaceae,Armatimonas,,1
OTU_2159,Bacteria,Fibrobacteres,TG3,TG3-1,,,,0.98
OTU_2158,Bacteria,Proteobacteria,Alphaproteobacteria,,,,,1
OTU_2155,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,,0.98
OTU_2154,Bacteria,OD1,ZB2,,,,,0.92
OTU_2157,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,,0.99
OTU_1849,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Rhodocytophaga,,1
OTU_2151,Bacteria,,,,,,,0.96
OTU_2150,Bacteria,Proteobacteria,TA18,PHOS-HD29,,,,0.96
OTU_2153,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,,,,0.89
OTU_2152,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,,,1
OTU_3156,Bacteria,Proteobacteria,Deltaproteobacteria,MIZ46,,,,1
OTU_3157,Bacteria,Proteobacteria,,,,,,0.85
OTU_3154,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,,,1
OTU_3155,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Parachlamydiaceae,,,1
OTU_3152,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,[Weeksellaceae],Chryseobacterium,,1
OTU_3153,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Arthrobacter,,0.92
OTU_3150,Bacteria,Proteobacteria,Alphaproteobacteria,,,,,0.94
OTU_3151,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,,0.87
OTU_3101,Bacteria,,,,,,,1
OTU_3158,Bacteria,Proteobacteria,,,,,,0.82
OTU_3159,Bacteria,Chloroflexi,Gitt-GS-136,,,,,1
OTU_523,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,,0.96
OTU_522,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,,,1
OTU_521,Bacteria,Proteobacteria,Gammaproteobacteria,,,,,1
OTU_520,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,,,1
OTU_527,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,,1
OTU_526,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,,,0.85
OTU_525,Bacteria,Cyanobacteria,Chloroplast,Stramenopiles,,,,1
OTU_524,Bacteria,Firmicutes,Clostridia,Clostridiales,[Tissierellaceae],,,0.92
OTU_529,Bacteria,Acidobacteria,DA052,Ellin6513,,,,1
OTU_528,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,0.94
OTU_1843,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,,0.87
OTU_2399,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,,,,0.92
OTU_3100,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,,0.99
OTU_2398,Bacteria,Cyanobacteria,Chloroplast,Stramenopiles,,,,1
OTU_3827,Bacteria,Proteobacteria,,,,,,0.8
OTU_191,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,,,0.91
OTU_3338,Bacteria,OD1,,,,,,0.84
OTU_3339,Bacteria,Proteobacteria,Alphaproteobacteria,,,,,0.96
OTU_2880,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,,,1
OTU_3332,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,aminovorans,0.87
OTU_3333,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,,0.81
OTU_3330,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae,,,1
OTU_3331,Bacteria,OD1,,,,,,0.98
OTU_3336,Bacteria,Firmicutes,Clostridia,Clostridiales,,,,1
OTU_3337,Bacteria,OD1,ZB2,,,,,1
OTU_3334,Bacteria,Cyanobacteria,Chloroplast,,,,,0.96
OTU_3335,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,,1
OTU_58,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardiaceae,Rhodococcus,,1
OTU_59,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Janthinobacterium,lividum,0.97
OTU_2791,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,,1
OTU_2790,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Cellulomonadaceae,Cellulomonas,,0.94
OTU_2797,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,,,1
OTU_2796,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,,,1
OTU_2795,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,,,1
OTU_2794,Bacteria,OD1,ZB2,,,,,0.97
OTU_50,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Entomoplasmataceae,,,0.98
OTU_51,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,,0.99
OTU_52,Bacteria,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,Weissella,ghanensis,0.99
OTU_53,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Enhydrobacter,,0.86
OTU_54,Bacteria,Firmicutes,Bacilli,Bacillales,,,,0.91
OTU_55,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,,,,1
OTU_56,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,,,,1
OTU_57,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,[Weeksellaceae],Chryseobacterium,,0.87
OTU_1792,Bacteria,Bacteroidetes,,,,,,1
OTU_1793,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,,0.99
OTU_1790,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Isosphaeraceae,,,0.94
OTU_1791,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,,,0.82
OTU_1796,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,,,,1
OTU_1797,Bacteria,,,,,,,0.91
OTU_1794,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,,0.96
OTU_1795,Bacteria,OD1,ZB2,,,,,0.92
OTU_3585,Bacteria,,,,,,,0.98
OTU_402,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Polaromonas,,0.8
OTU_1799,Bacteria,Firmicutes,,,,,,0.89
OTU_3448,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,,,0.98
OTU_3449,Bacteria,Verrucomicrobia,[Spartobacteria],[Chthoniobacterales],[Chthoniobacteraceae],Ellin506,,1
OTU_181,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,,,0.85
OTU_180,Bacteria,Proteobacteria,Betaproteobacteria,Methylophilales,Methylophilaceae,Methylotenera,mobilis,1
OTU_183,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,,,1
OTU_182,Bacteria,Proteobacteria,Betaproteobacteria,Methylophilales,Methylophilaceae,,,0.89
OTU_185,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Rothia,mucilaginosa,0.98
OTU_184,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Dysgonomonas,,0.99
OTU_639,Bacteria,,,,,,,0.93
OTU_638,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,,,0.91
OTU_637,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,,,,0.81
OTU_636,Bacteria,Spirochaetes,[Brevinematae],[Brevinematales],Brevinemataceae,Brevinema,andersonii,1
OTU_635,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,,,1
OTU_634,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,[Paraprevotellaceae],CF231,,0.99
OTU_633,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,,,0.98
OTU_632,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,,0.96
OTU_631,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,,1
OTU_630,Bacteria,Acidobacteria,[Chloracidobacteria],RB41,Ellin6075,,,1
OTU_94,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,1
OTU_162,Bacteria,Proteobacteria,,,,,,0.87
OTU_161,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,,0.97
OTU_3360,Bacteria,Chlorobi,SJA-28,,,,,1
OTU_97,Bacteria,Proteobacteria,,,,,,1
